-1.507341679707867366e+00,-7.940779762537568676e-01,7.042429067065800741e-01,-4.485369858691853201e-02,-5.380391690278450018e-02,-3.297518311400514102e-01,5.744820468453495366e-01,1.957287437336972635e+00
-1.089769696762108220e+00,-1.686540459056597552e+00,4.459901858835143007e-01,2.494567987371784090e-01,1.282017771688819474e+00,7.821752722766472932e-02,-1.954766364283433144e-01,-8.184611067949048024e-01
-6.238760651348530528e-01,-2.796098168764049041e-01,2.456264324334985483e-01,-6.356231602587103513e-01,-1.376426873289283703e+00,-2.616646790651137033e-01,3.139490234506502331e-01,-9.295999425169487740e-01
9.324457140974848901e-01,-1.691788942214082381e+00,-1.023182163922076837e+00,1.693061523105589217e+00,-1.528212293647983833e+00,2.957199970917663845e-01,-6.265942389100674914e-01,-8.174715117846645951e-01
-2.236269373767998947e-01,-1.998740254240543468e+00,8.185334725176388604e-01,-3.579200327238339641e-02,-9.991631110933841819e-01,-5.434569200022502100e-01,6.458058720963761878e-01,1.337631536099899154e+00
-7.816052202650195513e-01,-3.098874852684721515e-01,5.875033926808196361e-01,2.831580495327759572e-01,-1.589806377271804072e+00,-1.591243209320937491e-01,5.105657405373084101e-01,2.874170929949749209e-01
7.327770148286614216e-01,-8.619472083838047860e-01,9.637414174338362338e-01,-8.456200814199969773e-02,-7.043914251793869097e-01,-6.271653682686898490e-01,8.720526649549736886e-01,1.368330771760382092e-01
-8.381324319301660664e-01,3.994010769981255482e-01,7.901337258614634651e-01,-1.006347182510568261e-02,-1.316482631191101316e+00,-5.453832882072973121e-01,1.111632991910944002e+00,-9.306588476835483403e-01
-1.278497645386064585e+00,6.780166859485032838e-01,2.583377526156095394e-01,2.152228539220061854e-01,-1.384957818855372946e-01,-6.911285424333976080e-01,-9.812067317768433106e-02,1.188008848299088732e-01
-1.135356157782387410e+00,-1.174559820528291221e+00,8.187608410172629858e-01,-3.052152718812244925e-01,-6.713945946666259879e-01,-8.159162391183830687e-01,1.443066553759928095e+00,-1.508233245360254826e-01
-1.296732229794176350e+00,4.857302982480879439e-02,7.806505646896405581e-01,-3.324514650001396676e-01,-1.335462573086234062e-01,-5.637723548083495295e-01,7.025263028598041082e-01,2.271827165545516891e-01
9.917081134238481255e-01,1.056350820119646539e+00,-2.096186218929474432e+00,-3.151132088628362915e+00,1.304283867934639962e-01,2.217117286483231364e+00,-5.912497913821113116e-01,1.445986413874847276e+00
-1.155414200631310395e+00,1.621856960631368416e+00,-1.566914983398197014e+00,-2.724524771033230319e+00,2.068710441480265672e-01,1.862128589295127812e+00,-1.155279448040822166e+00,1.943533221863904981e+00
-1.397022444038791278e+00,1.969724937637464146e+00,6.413210428574751543e-01,4.030314596850266377e-03,5.681863382627582171e-01,-3.828044543503119623e-01,1.153750028186772525e+00,-9.852213429952401125e-01
1.255653540385401612e-01,1.425878144237462813e-02,-1.366415944032994267e-01,8.218591278668843092e-01,1.709326726829073051e+00,2.141150543365849812e-01,-3.044729865894073573e-01,-8.245372971690649866e-01
1.749355095580891417e+00,7.435391001163776936e-01,4.384230780053988696e-01,-6.381254461882990281e-01,2.276322264473347623e+00,-3.800090062366661692e-01,1.188138101525893497e-01,-8.359349673259180991e-01
-1.284879749928904191e+00,-2.240985458480732329e-01,-1.379643866051537104e+00,2.204664004562001178e+00,-7.434376746194871766e-01,-8.397381877198377420e-02,-2.764342152014155618e-02,-9.185719265273449841e-01
1.713797655985073387e+00,-1.041594265048161549e+00,6.010910289552320318e-01,1.953991668835925455e-01,3.564566758058759777e-01,-3.465688041484792370e-01,3.332085727024113320e-01,-1.039244759313026956e+00
8.864013826624888778e-03,3.085149763929154743e-01,8.380516371572471757e-01,-7.128244040116283285e-04,-3.392265008381662450e-01,-6.501046494230429129e-01,8.358616438335326748e-01,7.526345636066889000e-01
-1.042359777301017587e+00,-6.028813363943374970e-01,2.124069472696658578e-01,4.688363144148372519e-01,1.714826198581199890e+00,-2.811276405850715587e-01,1.988150147368274168e-01,-8.851952356761279006e-01
2.851179676095178528e-01,1.889524292120203786e+00,2.128522105814297238e-01,3.891503998040045098e-01,-5.050423385150847044e-02,-7.036886845519370048e-01,2.206142847690402420e-01,1.147494524385288539e+00
1.102027349092924213e+00,-6.813046124255395242e-01,5.796354952250765136e-01,6.034059348524240668e-02,1.969719949941984571e-01,-9.202888612625254039e-01,1.149728803617723338e+00,2.169892491404703971e+00
-9.293053539707247790e-01,4.039540100355998309e-01,7.890608307538620192e-01,-4.259245229810700861e-01,3.999025026476779043e-01,-8.311279052892714958e-01,1.281582640802855666e+00,4.805999010251499337e-01
1.959052816274176712e+00,-1.735279408114901667e+00,-1.464930737629293711e+00,1.923258069003614068e+00,1.071937950757575031e+00,2.731349905498357544e-01,-6.873358942425444873e-01,2.629660100571311609e-01
1.568832709940585213e+00,-7.002583531958299634e-01,-8.826518522012717360e-01,-1.707611887665271944e+00,-1.087704606302625887e+00,1.333459782450877873e-01,-3.139969395161026355e-01,-6.324480493836689421e-01
