1.443908510969348080e-01,4.767457640677520425e-01,7.810811480350895453e-01,6.987953337179013680e-01,4.861801780964496444e-01,1.064642490467742758e-01,6.856298048492015518e-01,3.136222222222222467e-01
9.786836782324567774e-02,3.858344654389927464e-01,5.075724280979456715e-01,2.576233065362049657e-01,8.012027292702670334e-01,1.036630714366046091e-01,6.811945594322885711e-01,7.846877777777777618e-01
2.571962035164151450e-01,4.904187841991314301e-01,9.518899492337348223e-01,5.935515087320518690e-01,3.926217185150919220e-01,7.318796414202428935e-02,8.694263749260792151e-01,6.248544444444444901e-01
2.641979150459001224e-01,1.544594147008639395e-01,7.771128831440035079e-01,4.518408934426184076e-01,2.125592691106741872e-01,2.841438019467210085e-01,4.916617386162034364e-01,9.253866666666668017e-01
1.822000933561537250e-01,2.657302484551017918e-01,6.096814653127771155e-01,4.260002050448120636e-01,4.941598242164912946e-01,1.444626745464241968e-01,5.497634535777644604e-01,1.112111111111111078e-01
7.795238836159949780e-02,7.229837958385449959e-01,7.109968495493916851e-01,6.864392362398218372e-01,3.245056088816930528e-01,1.793492851260507781e-01,4.073329390892961310e-01,4.519666666666667665e-02
4.286603391940251861e-01,4.898126816649494009e-01,9.155959997443182674e-01,5.942110882183828657e-01,2.491037353995605441e-01,1.297203266544044442e-01,7.876700177409815540e-01,1.023777777777777793e-02
4.823401275867434390e-01,2.879703340359633379e-01,9.797675070824735100e-01,5.498431631280874532e-01,3.020700821094020605e-01,5.683574406025184572e-02,8.819929036073329565e-01,1.758000000000000118e-01
1.604169908199782335e-01,8.533231867279463811e-01,8.885478780716586922e-01,5.064022348017069852e-01,2.644847924135538264e-01,7.792506974601204339e-02,7.506505026611470788e-01,3.907777777777778072e-02
2.100513458845495729e-01,4.238964801360608492e-01,9.820460098523070558e-01,5.626072960471730777e-01,5.127789984965883674e-01,5.023209368639871414e-02,9.474866942637492073e-01,6.460000000000000187e-01
1.546600280068461120e-01,4.140131314052742928e-01,9.372145563602186646e-01,5.918932228207780533e-01,6.350179252920087336e-01,8.473142797023687500e-02,7.829686575990537634e-01,5.836322222222222189e-01
2.053835381982262454e-01,3.042922467241382378e-01,9.316491986551633797e-01,6.014537639822168380e-01,5.337111136810454015e-01,3.790591453437961583e-02,8.462743938497929719e-01,5.132788888888888401e-01
7.454488875058347119e-01,2.007078951079362683e-01,7.955066702021689196e-01,6.442612569695161939e-01,6.877529779114143205e-01,9.786934549399042838e-02,6.295683027794203301e-01,9.752555555555554589e-02
4.118562315232612292e-01,4.169028323763239730e-01,9.251641821811296129e-01,6.084702928723398907e-01,1.646813923904244248e-01,8.732128151268127303e-02,8.165582495564753795e-01,7.180222222222222284e-01
3.754473315699393132e-01,3.633413269482370089e-01,9.297058957558985703e-01,6.034638754179095788e-01,1.563548051347287970e-01,5.227277674383169759e-02,7.798935541099939472e-01,7.834333333333334259e-01
4.152792904932316453e-01,1.229063698111143854e-01,7.050696839548445949e-01,6.619065021801417981e-01,3.114374927720596209e-01,1.158545655068331237e-01,6.557066824364279345e-01,1.217666666666666724e-02
2.444375291737980460e-01,4.141539431051347031e-01,9.034887394558078766e-01,5.144247531292210907e-01,2.943217300797964509e-01,9.079588453180381658e-02,7.969840331164990133e-01,2.197800000000000309e-01
3.278356931694413889e-01,1.529525254374295151e-01,9.688579134847910002e-01,5.738784114143853365e-01,2.164912686480860438e-01,4.876506931066632716e-02,8.910999408633942798e-01,1.211999999999999883e-01
3.547533841605725602e-01,1.797124625088849237e-01,3.158891772953469346e-01,8.381695959627462056e-01,3.025326702902740861e-01,2.826268942073624779e-01,6.216735659373151535e-01,9.867144444444444495e-01
5.912556402676209799e-02,2.221316809794617042e-01,9.131162547164242138e-01,5.346694735521138053e-01,2.168382097837400213e-01,3.907227827298353356e-02,7.855706682436427446e-01,6.443888888888888999e-01
3.696903687568072194e-01,4.872474598283607627e-01,9.649419471136568838e-01,5.450884764628911583e-01,4.059211287151612974e-02,7.269139793138225392e-02,7.576877587226491517e-01,1.044111111111111073e-01
2.735335304185467775e-01,2.562264790891564670e-01,6.277238430175817729e-01,4.370993292719023704e-01,1.946339771018850417e-01,3.583997235554685079e-01,6.225014784151388092e-01,1.403355555555555467e-01
3.331258752139412138e-01,3.871854414579439241e-01,9.831277634492066042e-01,5.356452104762586819e-01,6.697120388574070438e-01,4.121454199816429464e-02,9.012418687167355058e-01,9.290788888888888986e-01
4.182355686945697926e-01,3.760694801660598441e-01,9.555627733629874498e-01,5.824479026511473201e-01,4.416560656875216928e-01,2.996221561947882278e-02,9.310171496156119941e-01,9.704444444444443318e-02
4.798506301540376162e-01,2.982393843794112764e-01,8.592218653077614565e-01,6.365463058600052682e-01,5.339424077714813865e-01,9.273770783223227177e-02,6.749556475458307059e-01,6.325111111111110518e-02
1.664851408121985621e-01,4.573076272391866648e-01,8.356214700410526941e-01,4.939931020534921169e-01,4.354111252457499304e-01,1.267726733492234859e-01,7.085748078060318811e-01,5.609666666666667245e-01
1.653959856853897681e-01,5.706018638979413193e-01,6.730207839211717058e-01,5.205800191113716391e-01,6.372152191511507024e-02,1.620062000486136300e-01,6.115612063867532644e-01,6.283933333333333593e-01
1.580830869768165559e-01,3.711431114202166093e-01,6.402822162705894549e-01,3.941876331834215930e-01,6.153579276049496727e-01,2.355487895575073820e-01,6.251921939680662454e-01,2.421688888888889057e-01
2.735335304185467775e-01,1.943183091331080747e-01,8.215553090490813615e-01,4.645915808002611946e-01,4.165606568752168171e-01,1.245206662240651990e-01,6.791247782377289877e-01,2.688955555555556098e-01
3.114983662673098119e-01,2.935109683130819880e-01,9.312167418878418701e-01,5.549500488055206793e-01,3.267029027408349107e-01,0.000000000000000000e+00,8.855410999408633854e-01,1.001111111111110952e-01
2.772677765676054285e-01,4.624892937191247833e-01,7.480563148016127206e-01,7.039481583969305900e-01,4.879148837747194767e-01,1.988536803038713219e-01,3.247782377291541511e-01,1.349666666666666549e-02
3.114983662673098119e-01,4.582443311556498311e-01,7.585203005421612410e-01,4.950672530176415398e-01,2.523418526656643901e-01,1.264393617831760797e-01,7.408042578356002217e-01,3.424111111111111799e-02
1.639956433794927670e-01,3.598067492068117712e-01,9.294184068158122258e-01,5.664465640708080674e-01,1.893142130218573027e-01,3.417735984588762127e-02,9.008870490833825739e-01,4.196666666666667295e-02
3.142990508791038140e-01,2.401372118181422932e-01,9.228758925537611235e-01,5.996963170553025746e-01,5.165953509887821760e-01,4.366608257782711444e-02,8.527498521584860880e-01,7.421222222222222109e-02
3.645557803018515397e-01,6.972915787869010673e-01,9.140374426818924647e-01,6.108243865882766466e-01,2.946686712154504839e-01,7.439740896739623077e-02,7.794795978710821194e-01,5.812222222222222789e-02
6.082153415279289987e-01,3.963698335626115732e-01,9.656854424470079357e-01,5.356424093176247458e-01,2.192667977333178919e-01,3.232668705535783615e-02,9.075103489059725970e-01,3.028955555555555845e-01
4.393962968725688700e-01,6.904977203810243047e-01,8.542773613775735964e-01,6.142455349998235947e-01,2.595119694691800372e-01,5.637681711489136993e-02,7.081312832643404942e-01,7.809888888888889547e-01
2.195425548467403176e-01,3.502274721177529027e-01,9.192104085676596759e-01,6.001962304995007713e-01,4.095061871169191625e-01,8.847404069756895084e-02,8.090479006505025827e-01,2.433666666666666756e-01
1.881126497588299362e-01,5.598981339592720152e-01,9.285853005681575789e-01,5.156337331956160064e-01,3.830230137619983211e-01,7.312220879906256021e-02,8.070668243642814543e-01,1.560333333333333294e-01
2.296561381671075319e-01,5.617613380458316152e-01,5.609215060383381246e-01,2.615735004417427678e-01,8.299988435295477807e-01,6.697612491519827627e-02,7.890597279716142776e-01,2.848566666666667024e-01
7.756340438773922097e-01,4.012033482165178189e-01,8.425034659238441748e-01,6.482579501083768347e-01,4.827107667399097579e-01,1.487036674248938262e-01,4.429036073329388756e-01,5.360555555555555907e-02
2.386805663606659522e-01,2.545714314284775459e-01,8.657506168014040826e-01,6.092079313126024243e-01,6.632358043251994628e-01,1.429548365095431595e-01,4.636309875813127146e-01,3.660555555555556478e-02
1.552824023650225538e-01,3.665820367943012359e-01,9.372873461131341344e-01,5.374831440279205230e-01,8.102231987972706717e-01,7.918983975649662721e-02,7.696924896510939362e-01,7.805888888888888877e-01
6.634510658160883700e-01,3.129307383981873580e-01,8.603118765657060685e-01,6.556249973155563460e-01,3.557303110905515875e-01,8.990297232289592988e-02,7.146658781785923953e-01,1.642799999999999816e-01
5.221720865100356601e-01,4.404163455037498065e-01,9.031679140322433907e-01,5.282789102447148499e-01,3.079680814155197899e-01,7.457154725496384362e-02,8.279716144293316482e-01,3.342222222222222816e-02
2.069394740936673360e-01,9.225349942583518925e-02,6.875481505744731603e-01,3.850220553893639042e-01,6.889094483635942456e-01,3.306450735190083479e-02,8.609402720283855226e-01,6.544444444444444745e-03
4.600902442819355675e-01,5.565023271684339523e-01,8.699292991294895749e-01,4.913010018623970576e-01,9.934081184225743155e-02,9.765257960477864707e-02,7.201951507983441747e-01,2.131888888888889277e-01
1.907577407810798209e-01,3.574660097902905842e-01,9.185620292559755207e-01,6.045074003809949303e-01,4.695270035850583334e-01,7.727976041473935687e-02,8.075399172087520672e-01,2.568333333333333579e-01
3.405943675120585157e-01,7.065851509776924777e-01,9.440011303820452504e-01,5.295248656050773883e-01,8.472302532670289432e-01,3.976384308689137614e-02,8.176227084565345082e-01,6.206777777777777727e-01
3.984751828224677439e-01,3.633596936916971276e-01,9.130303138736962643e-01,6.039141149823331611e-01,2.773216144327512178e-01,4.896732367591413726e-02,8.560615020697810440e-01,4.015555555555556239e-02
1.716197292671542141e-01,3.890792567836036664e-01,6.904108064034184533e-01,7.412627660470442192e-01,5.337111136810454015e-01,1.306889708789993054e-01,4.409520993494973062e-01,3.077777777777777803e-03
2.005601369223588282e-01,7.736625388431115358e-01,5.963529887074956459e-01,7.178053034149671774e-01,3.169885509425234282e-01,3.201482533566968880e-01,3.100827912477821524e-01,7.455155555555555980e-01
4.081219853742025783e-01,4.852618107854007046e-01,8.886812240055711465e-01,5.985209508925145583e-01,5.911876951543887371e-01,1.090169168090610041e-01,7.059432288586633408e-01,7.651111111111111307e-02
3.956744982106736863e-01,3.227079681667602284e-01,7.364616411764903781e-01,7.358247834190830838e-01,2.964033768937203162e-01,1.684325377390320511e-01,5.885866351271435981e-01,1.926666666666666805e-02
1.336548934183911519e-01,3.432644355971161132e-01,9.433527510703609842e-01,5.743899029809370615e-01,1.839944489418295082e-01,6.386612393567041301e-02,7.913660555884091119e-01,9.049877777777777244e-01
6.839894196359109779e-01,3.122593318872584067e-01,4.055092667778086302e-01,4.009610215041213843e-01,1.817971550826876226e-01,3.314717768998305947e-01,5.457125960969837486e-01,9.289355555555556254e-01
5.302629531663295426e-01,2.054812076582789859e-01,7.773648947255260566e-01,4.805103785728545573e-01,3.204579622990632592e-01,2.188346883468834936e-01,5.961265523358958429e-01,1.493866666666666676e-01
6.388672786681187654e-01,4.320982514656151463e-01,9.377592561498929724e-01,5.558568772272712843e-01,2.900427894067306722e-01,4.165442256832206647e-02,7.534594914251920850e-01,3.739777777777777978e-01
2.248327368912400870e-01,4.507037625906577527e-01,7.569094449597836283e-01,6.804283232992719421e-01,4.670984156354804351e-01,1.292319231759921638e-01,6.312241277350678637e-01,4.317777777777778714e-02
3.605103469737047095e-01,3.905934927444221216e-01,9.249916888170777174e-01,6.078489958873389831e-01,2.818318491962529815e-01,1.287385313612172399e-01,6.230928444707273250e-01,3.918499999999999761e-01
3.760697059281157273e-01,3.145266043299393965e-01,9.080766347645694569e-01,5.972499718483558206e-01,4.121660691569329904e-01,8.931117423624036766e-02,6.848018923713778960e-01,7.241222222222222504e-02
2.139411856231523412e-01,6.343242599579892449e-01,9.447088425175345083e-01,5.210119577727203577e-01,2.655256158205157591e-01,4.562876619395377087e-02,8.657599053814309942e-01,9.373333333333332129e-02
3.899175353975416480e-01,1.898611086452057506e-01,9.366392726407479774e-01,5.882797281830359770e-01,3.770093674106626547e-01,4.827213098101530014e-02,8.188645771732701029e-01,6.704555555555555824e-01
4.040765520460556925e-01,1.822805413944562358e-01,8.630139667632200640e-01,4.617213269200495795e-01,3.401179599861223202e-01,9.641910006784137899e-02,7.284151389710229463e-01,9.269922222222222175e-01
2.775789637466936077e-01,2.544693939648105530e-01,7.921054313695085058e-01,6.600033950042643038e-01,5.021394703365328338e-01,1.289035999463073734e-01,5.842696629213481874e-01,4.642222222222222583e-02
1.979150459001089157e-01,2.036424925629994609e-01,7.575370271992062365e-01,6.867677187756248136e-01,1.919740950618711584e-01,9.293315992062196884e-02,7.559136605558840483e-01,1.267666666666666664e-01
5.203049634355063624e-01,3.870405482595367652e-01,8.352217380786135514e-01,5.966424939126154792e-01,5.241124089279518561e-01,1.074614628341731964e-01,6.644589000591365480e-01,5.767999999999999794e-01
3.826046366889684358e-01,3.830080276954165308e-01,8.162080147634744876e-01,6.854707823281251944e-01,3.413900774835202934e-01,6.485653544621121369e-02,6.665878178592548053e-01,2.576666666666666689e-02
4.803174109226699962e-01,3.265241693079064533e-01,9.538369222045752771e-01,5.407761861179434248e-01,4.591187695154388959e-01,5.597004095877639029e-02,8.699586043761087240e-01,1.089888888888888713e-01
6.035475338416056434e-01,2.229398176917044283e-01,9.426676710429211514e-01,5.872968949903518698e-01,2.482942060830345410e-01,5.530069691593837017e-02,8.459195742164398180e-01,4.368333333333332957e-01
9.211140501011357007e-02,1.934265017006584209e-01,9.458740902427782427e-01,5.836012330326818542e-01,3.523765467792298045e-01,7.060264545081862408e-02,8.183323477232405940e-01,1.440777777777777768e-01
2.131632176754317820e-01,6.262896259939214616e-01,7.487762605090204637e-01,4.726340807260304699e-01,6.728345090782930082e-01,1.478406852341616062e-01,5.954169130691897571e-01,8.646288888888888913e-01
1.966702971837560321e-01,4.862148406960506430e-01,9.491413714629302056e-01,5.714991072707433784e-01,3.632473690297212676e-01,6.302717645650351974e-02,8.243642814902424343e-01,5.955000000000000293e-01
3.325035008557647442e-01,2.948517405856664886e-01,8.879395637080078618e-01,6.256230943951244239e-01,4.287035966231061979e-01,1.141086477799182347e-01,5.776167947959784943e-01,4.040000000000000535e-02
3.626886572273222420e-01,1.806236570594313140e-01,8.399995595914109270e-01,6.907427496210499784e-01,3.573493697236035382e-01,1.207086702727803718e-01,5.825547013601417579e-01,3.841511111111110544e-01
2.702660650381203955e-01,1.739834670738369671e-01,8.216813148398425248e-01,6.403506527726708919e-01,6.247253382676072331e-01,1.095914824610093596e-01,6.105854523950322577e-01,9.666666666666664555e-04
1.736424459312276292e-01,2.604243003444172699e-01,7.725326338176909946e-01,6.505337981264730507e-01,4.067306580316872866e-01,1.001231665596441917e-01,6.326138379657006983e-01,6.450000000000000872e-03
1.310098023961412950e-01,1.688477174525490343e-01,9.449262942583870339e-01,5.602614190632291269e-01,1.555452758182028494e-01,4.530724524112710733e-02,8.855706682436427224e-01,4.504333333333333522e-01
9.646802551734867670e-02,7.615200806667372646e-01,8.350770760906763845e-01,6.801383100087079470e-01,2.864577310049727932e-01,8.931797651309847375e-02,6.048492016558248974e-01,7.652222222222221371e-02
4.269488097090399781e-01,5.194137498747489756e-01,9.194618084705863392e-01,5.942968036725804204e-01,8.676997802706140073e-01,5.279972645777328277e-02,8.236250739207569005e-01,1.024888888888888794e-01
1.832892484829624913e-01,3.186713661040933565e-01,9.535356704960804564e-01,5.270680627392306805e-01,1.272117497397941555e-01,4.565869621212945845e-02,8.796570076877586741e-01,2.100777777777777799e-01
1.114050101135833221e-01,6.625347616129348971e-01,8.519517593558534330e-01,6.100215745237984599e-01,5.855209899387069372e-01,1.360128862332800337e-01,6.594618568894143884e-01,4.296299999999999564e-01
5.189046211296093336e-01,2.280763836127017163e-01,7.591353433703673659e-01,6.247360608277200411e-01,3.298253729617208196e-01,1.298835812989991012e-01,5.678296865759904222e-01,6.336666666666666836e-02
2.254551112494165288e-01,3.629035862291055681e-01,9.586444101292751485e-01,5.312468311892953876e-01,5.644732277090319661e-01,6.816289548437652612e-02,8.277942046126551823e-01,2.222266666666666834e-01
5.003889839738602241e-01,4.507649850688579818e-01,8.727005090083435057e-01,6.033669553291762799e-01,6.012489880883543636e-01,5.316523546761571517e-02,7.662034299231222922e-01,9.286022222222223288e-01
2.584409522327679731e-01,1.841055834696044002e-01,9.617187067524116673e-01,5.675944788789838436e-01,4.741528853937781451e-01,5.815856016659229355e-02,8.759609698403311162e-01,1.995188888888889123e-01
1.851563715574918445e-01,4.013257931729182215e-01,8.407403023710802170e-01,6.371851567724453602e-01,6.269226321267491464e-01,1.853792768182032646e-01,7.033116499112950226e-01,4.805044444444444007e-01
2.116072817799906636e-01,3.148184314760270608e-01,8.971523608805846983e-01,6.033198958641267096e-01,3.081993755059558304e-01,4.735609103078983195e-02,7.398285038438792149e-01,2.676888888888888651e-01
4.210362533063637391e-01,2.927067090244585973e-02,9.437524830328002379e-01,5.189766359093224146e-01,3.708800740141088848e-01,5.682349996190725477e-02,7.768775872264931381e-01,9.723888888888887472e-02
3.994087443597323928e-01,6.914183023782279891e-01,9.005334143195793395e-01,5.125266880388845703e-01,5.923441656065686622e-01,8.071128234709387672e-02,7.582495564754582196e-01,6.391444444444444040e-02
3.066749649914423115e-01,5.368254226748876423e-01,9.118880040957998423e-01,5.960749791733855885e-01,9.488840060136463084e-01,6.807174497447784911e-02,7.786812536960378006e-01,3.452555555555555933e-02
3.647113738913956849e-01,4.049352664126750212e-01,8.215660134245100776e-01,6.355614184843230152e-01,2.255117381750896266e-01,1.219734402832649556e-01,7.369603784742754238e-01,1.681666666666666587e-01
2.463046522483273437e-01,3.237977282787239397e-01,7.713334379303731225e-01,5.088833143757142130e-01,1.595929224008326708e-01,1.529913692711224737e-01,5.994086339444115730e-01,1.069000000000000158e-02
5.638711685078574565e-01,2.851520592894805084e-01,9.336824183080296713e-01,5.238329112609751981e-01,3.194171388921012711e-01,7.165654487870179445e-02,8.602010644588999888e-01,6.251444444444445026e-01
1.790882215652715159e-01,3.168367325073604968e-01,8.498059908413363450e-01,4.792093337593584801e-01,2.588180871978720821e-01,5.561995044314566733e-02,7.118273211117680521e-01,3.731899999999999662e-01
